 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2193  0.2761500E+05  0.15000E+02    2     5678     3     3     T
     2194  0.2763000E+05  0.15000E+02    2     5680     3     3     T
     2195  0.2764500E+05  0.15000E+02    2     5682     3     3     T
     2196  0.2766000E+05  0.15000E+02    2     5684     3     3     T
     2197  0.2767500E+05  0.15000E+02    2     5686     3     3     T
     2198  0.2769000E+05  0.15000E+02    2     5688     3     3     T
     2199  0.2770500E+05  0.15000E+02    2     5690     3     3     T
     2200  0.2772000E+05  0.15000E+02    2     5692     3     3     T
     2201  0.2773500E+05  0.15000E+02    2     5694     3     3     T
     2202  0.2775000E+05  0.15000E+02    2     5696     3     3     T
     2203  0.2776500E+05  0.15000E+02    2     5698     3     3     T
     2204  0.2778000E+05  0.15000E+02    2     5700     3     3     T
     2205  0.2779500E+05  0.15000E+02    2     5702     3     3     T
     2206  0.2781000E+05  0.15000E+02    2     5704     3     3     T
     2207  0.2782500E+05  0.15000E+02    2     5706     3     3     T
     2208  0.2784000E+05  0.15000E+02    2     5708     3     3     T
     2209  0.2785500E+05  0.15000E+02    2     5710     3     3     T
     2210  0.2787000E+05  0.15000E+02    2     5712     3     3     T
     2211  0.2788500E+05  0.15000E+02    2     5714     3     3     T
     2212  0.2790000E+05  0.15000E+02    2     5716     3     3     T
     2213  0.2791500E+05  0.15000E+02    2     5718     3     3     T
     2214  0.2793000E+05  0.15000E+02    2     5720     3     3     T
     2215  0.2794500E+05  0.15000E+02    2     5722     3     3     T
     2216  0.2796000E+05  0.15000E+02    2     5724     3     3     T
     2217  0.2797500E+05  0.15000E+02    2     5726     3     3     T
     2218  0.2799000E+05  0.15000E+02    2     5728     3     3     T
     2219  0.2800500E+05  0.15000E+02    2     5730     3     3     T
     2220  0.2802000E+05  0.15000E+02    2     5732     3     3     T
     2221  0.2803500E+05  0.15000E+02    2     5734     3     3     T
     2222  0.2805000E+05  0.15000E+02    2     5736     3     3     T
     2223  0.2806500E+05  0.15000E+02    2     5738     3     3     T
     2224  0.2808000E+05  0.15000E+02    2     5740     3     3     T
     2225  0.2809500E+05  0.15000E+02    2     5742     3     3     T
     2226  0.2811000E+05  0.15000E+02    2     5744     3     3     T
     2227  0.2812500E+05  0.15000E+02    2     5746     3     3     T
     2228  0.2814000E+05  0.15000E+02    2     5748     3     3     T
     2229  0.2815500E+05  0.15000E+02    2     5750     3     3     T
     2230  0.2817000E+05  0.15000E+02    2     5752     3     3     T
     2231  0.2818500E+05  0.15000E+02    2     5754     3     3     T
     2232  0.2820000E+05  0.15000E+02    2     5756     3     3     T
     2233  0.2821500E+05  0.15000E+02    2     5758     3     3     T
     2234  0.2823000E+05  0.15000E+02    2     5760     3     3     T
     2235  0.2824500E+05  0.15000E+02    2     5762     3     3     T
     2236  0.2826000E+05  0.15000E+02    2     5764     3     3     T
     2237  0.2827500E+05  0.15000E+02    2     5766     3     3     T
     2238  0.2829000E+05  0.15000E+02    2     5768     3     3     T
     2239  0.2830500E+05  0.15000E+02    2     5770     3     3     T
     2240  0.2832000E+05  0.15000E+02    2     5772     3     3     T
     2241  0.2833500E+05  0.15000E+02    2     5774     3     3     T
     2242  0.2835000E+05  0.15000E+02    2     5776     3     3     T
     2243  0.2836500E+05  0.15000E+02    2     5778     3     3     T
     2244  0.2838000E+05  0.15000E+02    2     5780     3     3     T
     2245  0.2839500E+05  0.15000E+02    2     5782     3     3     T
     2246  0.2841000E+05  0.15000E+02    2     5784     3     3     T
     2247  0.2842500E+05  0.15000E+02    2     5786     3     3     T
     2248  0.2844000E+05  0.15000E+02    2     5788     3     3     T
     2249  0.2845500E+05  0.15000E+02    2     5790     3     3     T
     2250  0.2847000E+05  0.15000E+02    2     5792     3     3     T
     2251  0.2848500E+05  0.15000E+02    2     5794     3     3     T
     2252  0.2850000E+05  0.15000E+02    2     5796     3     3     T
     2253  0.2851500E+05  0.15000E+02    2     5798     3     3     T
     2254  0.2853000E+05  0.15000E+02    2     5800     3     3     T
     2255  0.2854500E+05  0.15000E+02    2     5802     3     3     T
     2256  0.2856000E+05  0.15000E+02    2     5804     3     3     T
     2257  0.2857500E+05  0.15000E+02    2     5806     3     3     T
     2258  0.2859000E+05  0.15000E+02    2     5808     3     3     T
     2259  0.2860500E+05  0.15000E+02    2     5810     3     3     T
     2260  0.2862000E+05  0.15000E+02    2     5812     3     3     T
     2261  0.2863500E+05  0.15000E+02    2     5814     3     3     T
     2262  0.2865000E+05  0.15000E+02    2     5816     3     3     T
     2263  0.2866500E+05  0.15000E+02    2     5818     3     3     T
     2264  0.2868000E+05  0.15000E+02    2     5820     3     3     T
     2265  0.2869500E+05  0.15000E+02    2     5822     3     3     T
     2266  0.2871000E+05  0.15000E+02    2     5824     3     3     T
     2267  0.2872500E+05  0.15000E+02    2     5826     3     3     T
     2268  0.2874000E+05  0.15000E+02    2     5828     3     3     T
     2269  0.2875500E+05  0.15000E+02    2     5830     3     3     T
     2270  0.2877000E+05  0.15000E+02    2     5832     3     3     T
     2271  0.2878500E+05  0.15000E+02    2     5834     3     3     T
     2272  0.2880000E+05  0.15000E+02    2     5836     3     3     T
     2273  0.2881500E+05  0.15000E+02    2     5838     3     3     T
     2274  0.2883000E+05  0.15000E+02    2     5840     3     3     T
     2275  0.2884500E+05  0.15000E+02    2     5842     3     3     T
     2276  0.2886000E+05  0.15000E+02    2     5844     3     3     T
     2277  0.2887500E+05  0.15000E+02    2     5846     3     3     T
     2278  0.2889000E+05  0.15000E+02    2     5848     3     3     T
     2279  0.2890500E+05  0.15000E+02    2     5850     3     3     T
     2280  0.2892000E+05  0.15000E+02    2     5852     3     3     T
     2281  0.2893500E+05  0.15000E+02    2     5854     3     3     T
     2282  0.2895000E+05  0.15000E+02    2     5856     3     3     T
     2283  0.2896500E+05  0.15000E+02    2     5858     3     3     T
     2284  0.2898000E+05  0.15000E+02    2     5860     3     3     T
     2285  0.2899500E+05  0.15000E+02    2     5862     3     3     T
     2286  0.2901000E+05  0.15000E+02    2     5864     3     3     T
     2287  0.2902500E+05  0.15000E+02    2     5866     3     3     T
     2288  0.2904000E+05  0.15000E+02    2     5868     3     3     T
     2289  0.2905500E+05  0.15000E+02    2     5870     3     3     T
     2290  0.2907000E+05  0.15000E+02    2     5872     3     3     T
     2291  0.2908500E+05  0.15000E+02    2     5874     3     3     T
     2292  0.2910000E+05  0.15000E+02    2     5876     3     3     T
     2293  0.2911500E+05  0.15000E+02    2     5878     3     3     T
     2294  0.2913000E+05  0.15000E+02    2     5880     3     3     T
     2295  0.2914500E+05  0.15000E+02    2     5882     3     3     T
     2296  0.2916000E+05  0.15000E+02    2     5884     3     3     T
     2297  0.2917500E+05  0.15000E+02    2     5886     3     3     T
     2298  0.2919000E+05  0.15000E+02    2     5888     3     3     T
     2299  0.2920500E+05  0.15000E+02    2     5890     3     3     T
     2300  0.2922000E+05  0.15000E+02    2     5892     3     3     T
     2301  0.2923500E+05  0.15000E+02    2     5894     3     3     T
     2302  0.2925000E+05  0.15000E+02    2     5896     3     3     T
     2303  0.2926500E+05  0.15000E+02    2     5898     3     3     T
     2304  0.2928000E+05  0.15000E+02    2     5900     3     3     T
     2305  0.2929500E+05  0.15000E+02    2     5902     3     3     T
     2306  0.2931000E+05  0.15000E+02    2     5904     3     3     T
     2307  0.2932500E+05  0.15000E+02    2     5906     3     3     T
     2308  0.2934000E+05  0.15000E+02    2     5908     3     3     T
     2309  0.2935500E+05  0.15000E+02    2     5910     3     3     T
     2310  0.2937000E+05  0.15000E+02    2     5912     3     3     T
     2311  0.2938500E+05  0.15000E+02    2     5914     3     3     T
     2312  0.2940000E+05  0.15000E+02    2     5916     3     3     T
     2313  0.2941500E+05  0.15000E+02    2     5918     3     3     T
     2314  0.2943000E+05  0.15000E+02    2     5920     3     3     T
     2315  0.2944500E+05  0.15000E+02    2     5922     3     3     T
     2316  0.2946000E+05  0.15000E+02    2     5924     3     3     T
     2317  0.2947500E+05  0.15000E+02    2     5926     3     3     T
     2318  0.2949000E+05  0.15000E+02    2     5928     3     3     T
     2319  0.2950500E+05  0.15000E+02    2     5930     3     3     T
     2320  0.2952000E+05  0.15000E+02    2     5932     3     3     T
     2321  0.2953500E+05  0.15000E+02    2     5934     3     3     T
     2322  0.2955000E+05  0.15000E+02    2     5936     3     3     T
     2323  0.2956500E+05  0.15000E+02    2     5938     3     3     T
     2324  0.2958000E+05  0.15000E+02    2     5940     3     3     T
     2325  0.2959500E+05  0.15000E+02    2     5942     3     3     T
     2326  0.2961000E+05  0.15000E+02    2     5944     3     3     T
     2327  0.2962500E+05  0.15000E+02    2     5946     3     3     T
     2328  0.2964000E+05  0.15000E+02    2     5948     3     3     T
     2329  0.2965500E+05  0.15000E+02    2     5950     3     3     T
     2330  0.2967000E+05  0.15000E+02    2     5952     3     3     T
     2331  0.2968500E+05  0.15000E+02    2     5954     3     3     T
     2332  0.2970000E+05  0.15000E+02    2     5956     3     3     T
     2333  0.2971500E+05  0.15000E+02    2     5958     3     3     T
     2334  0.2973000E+05  0.15000E+02    2     5960     3     3     T
     2335  0.2974500E+05  0.15000E+02    2     5962     3     3     T
     2336  0.2976000E+05  0.15000E+02    2     5964     3     3     T
     2337  0.2977500E+05  0.15000E+02    2     5966     3     3     T
     2338  0.2979000E+05  0.15000E+02    2     5968     3     3     T
     2339  0.2980500E+05  0.15000E+02    2     5970     3     3     T
     2340  0.2982000E+05  0.15000E+02    2     5972     3     3     T
     2341  0.2983500E+05  0.15000E+02    2     5974     3     3     T
     2342  0.2985000E+05  0.15000E+02    2     5976     3     3     T
     2343  0.2986500E+05  0.15000E+02    2     5978     3     3     T
     2344  0.2988000E+05  0.15000E+02    2     5980     3     3     T
     2345  0.2989500E+05  0.15000E+02    2     5982     3     3     T
     2346  0.2991000E+05  0.15000E+02    2     5984     3     3     T
     2347  0.2992500E+05  0.15000E+02    2     5986     3     3     T
     2348  0.2994000E+05  0.15000E+02    2     5988     3     3     T
     2349  0.2995500E+05  0.15000E+02    2     5990     3     3     T
     2350  0.2997000E+05  0.15000E+02    2     5992     3     3     T
     2351  0.2998500E+05  0.15000E+02    2     5994     3     3     T
     2352  0.3000000E+05  0.15000E+02    2     5996     3     3     T
     2353  0.3001500E+05  0.15000E+02    2     5998     3     3     T
     2354  0.3003000E+05  0.15000E+02    2     6000     3     3     T
     2355  0.3004500E+05  0.15000E+02    2     6002     3     3     T
     2356  0.3006000E+05  0.15000E+02    2     6004     3     3     T
     2357  0.3007500E+05  0.15000E+02    2     6006     3     3     T
     2358  0.3009000E+05  0.15000E+02    2     6008     3     3     T
     2359  0.3010500E+05  0.15000E+02    2     6010     3     3     T
     2360  0.3012000E+05  0.15000E+02    2     6012     3     3     T
     2361  0.3013500E+05  0.15000E+02    2     6014     3     3     T
     2362  0.3015000E+05  0.15000E+02    2     6016     3     3     T
     2363  0.3016500E+05  0.15000E+02    2     6018     3     3     T
     2364  0.3018000E+05  0.15000E+02    2     6020     3     3     T
     2365  0.3019500E+05  0.15000E+02    2     6022     3     3     T
     2366  0.3021000E+05  0.15000E+02    2     6024     3     3     T
     2367  0.3022500E+05  0.15000E+02    2     6026     3     3     T
     2368  0.3024000E+05  0.15000E+02    2     6028     3     3     T
     2369  0.3025500E+05  0.15000E+02    2     6030     3     3     T
     2370  0.3027000E+05  0.15000E+02    2     6032     3     3     T
     2371  0.3028500E+05  0.15000E+02    2     6034     3     3     T
     2372  0.3030000E+05  0.15000E+02    2     6036     3     3     T
     2373  0.3031500E+05  0.15000E+02    2     6038     3     3     T
     2374  0.3033000E+05  0.15000E+02    2     6040     3     3     T
     2375  0.3034500E+05  0.15000E+02    2     6042     3     3     T
     2376  0.3036000E+05  0.15000E+02    2     6044     3     3     T
     2377  0.3037500E+05  0.15000E+02    2     6046     3     3     T
     2378  0.3039000E+05  0.15000E+02    2     6048     3     3     T
     2379  0.3040500E+05  0.15000E+02    2     6050     3     3     T
     2380  0.3042000E+05  0.15000E+02    2     6052     3     3     T
     2381  0.3043500E+05  0.15000E+02    2     6054     3     3     T
     2382  0.3045000E+05  0.15000E+02    2     6056     3     3     T
     2383  0.3046500E+05  0.15000E+02    2     6058     3     3     T
     2384  0.3048000E+05  0.15000E+02    2     6060     3     3     T
     2385  0.3049500E+05  0.15000E+02    2     6062     3     3     T
     2386  0.3051000E+05  0.15000E+02    2     6064     3     3     T
     2387  0.3052500E+05  0.15000E+02    2     6066     3     3     T
     2388  0.3054000E+05  0.15000E+02    2     6068     3     3     T
     2389  0.3055500E+05  0.15000E+02    2     6070     3     3     T
     2390  0.3057000E+05  0.15000E+02    2     6072     3     3     T
     2391  0.3058500E+05  0.15000E+02    2     6074     3     3     T
     2392  0.3060000E+05  0.15000E+02    2     6076     3     3     T
     2393  0.3061500E+05  0.15000E+02    2     6078     3     3     T
