 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

   15570.0000  0.00000E+00  0.00000E+00 -0.34188E-05  0.00000E+00  0.90070E-05  0.00000E+00  0.00000E+00 -0.86087E-01  0.00000E+00  0.47877E+00  0.00000E+00  0.00000E+00  0.43792E+01  0.00000E+00  0.00000E+00  0.18789E+01  0.12669E+00  0.40605E-01   1390  0.00000E+00      0.000
   15585.0000  0.00000E+00  0.00000E+00 -0.34182E-05  0.00000E+00  0.90088E-05  0.00000E+00  0.00000E+00 -0.86139E-01  0.00000E+00  0.47891E+00  0.00000E+00  0.00000E+00  0.43807E+01  0.00000E+00  0.00000E+00  0.18791E+01  0.12674E+00  0.40605E-01   1391  0.00000E+00      0.000
   15600.0000  0.00000E+00  0.00000E+00 -0.34177E-05  0.00000E+00  0.90145E-05  0.00000E+00  0.00000E+00 -0.86190E-01  0.00000E+00  0.47904E+00  0.00000E+00  0.00000E+00  0.43827E+01  0.00000E+00  0.00000E+00  0.18793E+01  0.12679E+00  0.40605E-01   1392  0.00000E+00      0.000
   15615.0000  0.00000E+00  0.00000E+00 -0.34172E-05  0.00000E+00  0.90459E-05  0.00000E+00  0.00000E+00 -0.86241E-01  0.00000E+00  0.47918E+00  0.00000E+00  0.00000E+00  0.43877E+01  0.00000E+00  0.00000E+00  0.18794E+01  0.12685E+00  0.40605E-01   1393  0.00000E+00      0.000
   15630.0000  0.00000E+00  0.00000E+00 -0.34167E-05  0.00000E+00  0.90468E-05  0.00000E+00  0.00000E+00 -0.86292E-01  0.00000E+00  0.47931E+00  0.00000E+00  0.00000E+00  0.43892E+01  0.00000E+00  0.00000E+00  0.18796E+01  0.12690E+00  0.40605E-01   1394  0.00000E+00      0.000
   15645.0000  0.00000E+00  0.00000E+00 -0.34161E-05  0.00000E+00  0.90477E-05  0.00000E+00  0.00000E+00 -0.86344E-01  0.00000E+00  0.47945E+00  0.00000E+00  0.00000E+00  0.43907E+01  0.00000E+00  0.00000E+00  0.18798E+01  0.12695E+00  0.40605E-01   1395  0.00000E+00      0.000
   15660.0000  0.00000E+00  0.00000E+00 -0.34156E-05  0.00000E+00  0.90537E-05  0.00000E+00  0.00000E+00 -0.86395E-01  0.00000E+00  0.47958E+00  0.00000E+00  0.00000E+00  0.43927E+01  0.00000E+00  0.00000E+00  0.18800E+01  0.12700E+00  0.40605E-01   1396  0.00000E+00      0.000
   15675.0000  0.00000E+00  0.00000E+00 -0.34152E-05  0.00000E+00  0.90605E-05  0.00000E+00  0.00000E+00 -0.86446E-01  0.00000E+00  0.47972E+00  0.00000E+00  0.00000E+00  0.43947E+01  0.00000E+00  0.00000E+00  0.18802E+01  0.12705E+00  0.40605E-01   1397  0.00000E+00      0.000
   15690.0000  0.00000E+00  0.00000E+00 -0.34147E-05  0.00000E+00  0.90634E-05  0.00000E+00  0.00000E+00 -0.86497E-01  0.00000E+00  0.47986E+00  0.00000E+00  0.00000E+00  0.43962E+01  0.00000E+00  0.00000E+00  0.18804E+01  0.12710E+00  0.40605E-01   1398  0.00000E+00      0.000
   15705.0000  0.00000E+00  0.00000E+00 -0.34142E-05  0.00000E+00  0.90668E-05  0.00000E+00  0.00000E+00 -0.86549E-01  0.00000E+00  0.47999E+00  0.00000E+00  0.00000E+00  0.43977E+01  0.00000E+00  0.00000E+00  0.18806E+01  0.12715E+00  0.40605E-01   1399  0.00000E+00      0.000
   15720.0000  0.00000E+00  0.00000E+00 -0.34137E-05  0.00000E+00  0.90831E-05  0.00000E+00  0.00000E+00 -0.86600E-01  0.00000E+00  0.48013E+00  0.00000E+00  0.00000E+00  0.44007E+01  0.00000E+00  0.00000E+00  0.18808E+01  0.12720E+00  0.40605E-01   1400  0.00000E+00      0.000
   15735.0000  0.00000E+00  0.00000E+00 -0.34133E-05  0.00000E+00  0.90909E-05  0.00000E+00  0.00000E+00 -0.86651E-01  0.00000E+00  0.48026E+00  0.00000E+00  0.00000E+00  0.44027E+01  0.00000E+00  0.00000E+00  0.18809E+01  0.12726E+00  0.40605E-01   1401  0.00000E+00      0.000
   15750.0000  0.00000E+00  0.00000E+00 -0.34128E-05  0.00000E+00  0.90820E-05  0.00000E+00  0.00000E+00 -0.86702E-01  0.00000E+00  0.48040E+00  0.00000E+00  0.00000E+00  0.44027E+01  0.00000E+00  0.00000E+00  0.18811E+01  0.12731E+00  0.40605E-01   1402  0.00000E+00      0.000
   15765.0000  0.00000E+00  0.00000E+00 -0.34124E-05  0.00000E+00  0.90731E-05  0.00000E+00  0.00000E+00 -0.86753E-01  0.00000E+00  0.48054E+00  0.00000E+00  0.00000E+00  0.44027E+01  0.00000E+00  0.00000E+00  0.18813E+01  0.12736E+00  0.40605E-01   1403  0.00000E+00      0.000
   15780.0000  0.00000E+00  0.00000E+00 -0.34119E-05  0.00000E+00  0.90820E-05  0.00000E+00  0.00000E+00 -0.86805E-01  0.00000E+00  0.48067E+00  0.00000E+00  0.00000E+00  0.44047E+01  0.00000E+00  0.00000E+00  0.18815E+01  0.12741E+00  0.40605E-01   1404  0.00000E+00      0.000
   15795.0000  0.00000E+00  0.00000E+00 -0.34115E-05  0.00000E+00  0.90989E-05  0.00000E+00  0.00000E+00 -0.86856E-01  0.00000E+00  0.48081E+00  0.00000E+00  0.00000E+00  0.44077E+01  0.00000E+00  0.00000E+00  0.18817E+01  0.12746E+00  0.40605E-01   1405  0.00000E+00      0.000
   15810.0000  0.00000E+00  0.00000E+00 -0.34110E-05  0.00000E+00  0.90934E-05  0.00000E+00  0.00000E+00 -0.86907E-01  0.00000E+00  0.48095E+00  0.00000E+00  0.00000E+00  0.44082E+01  0.00000E+00  0.00000E+00  0.18819E+01  0.12751E+00  0.40605E-01   1406  0.00000E+00      0.000
   15825.0000  0.00000E+00  0.00000E+00 -0.34106E-05  0.00000E+00  0.90854E-05  0.00000E+00  0.00000E+00 -0.86958E-01  0.00000E+00  0.48108E+00  0.00000E+00  0.00000E+00  0.44087E+01  0.00000E+00  0.00000E+00  0.18821E+01  0.12756E+00  0.40605E-01   1407  0.00000E+00      0.000
   15840.0000  0.00000E+00  0.00000E+00 -0.34101E-05  0.00000E+00  0.90791E-05  0.00000E+00  0.00000E+00 -0.87009E-01  0.00000E+00  0.48122E+00  0.00000E+00  0.00000E+00  0.44097E+01  0.00000E+00  0.00000E+00  0.18823E+01  0.12761E+00  0.40605E-01   1408  0.00000E+00      0.000
   15855.0000  0.00000E+00  0.00000E+00 -0.34097E-05  0.00000E+00  0.90963E-05  0.00000E+00  0.00000E+00 -0.87060E-01  0.00000E+00  0.48136E+00  0.00000E+00  0.00000E+00  0.44127E+01  0.00000E+00  0.00000E+00  0.18824E+01  0.12766E+00  0.40605E-01   1409  0.00000E+00      0.000
   15870.0000  0.00000E+00  0.00000E+00 -0.34093E-05  0.00000E+00  0.90691E-05  0.00000E+00  0.00000E+00 -0.87111E-01  0.00000E+00  0.48149E+00  0.00000E+00  0.00000E+00  0.44122E+01  0.00000E+00  0.00000E+00  0.18826E+01  0.12772E+00  0.40605E-01   1410  0.00000E+00      0.000
   15885.0000  0.00000E+00  0.00000E+00 -0.34089E-05  0.00000E+00  0.90477E-05  0.00000E+00  0.00000E+00 -0.87163E-01  0.00000E+00  0.48163E+00  0.00000E+00  0.00000E+00  0.44117E+01  0.00000E+00  0.00000E+00  0.18828E+01  0.12777E+00  0.40605E-01   1411  0.00000E+00      0.000
   15900.0000  0.00000E+00  0.00000E+00 -0.34085E-05  0.00000E+00  0.90648E-05  0.00000E+00  0.00000E+00 -0.87214E-01  0.00000E+00  0.48176E+00  0.00000E+00  0.00000E+00  0.44157E+01  0.00000E+00  0.00000E+00  0.18830E+01  0.12782E+00  0.40605E-01   1412  0.00000E+00      0.000
   15915.0000  0.00000E+00  0.00000E+00 -0.34081E-05  0.00000E+00  0.90577E-05  0.00000E+00  0.00000E+00 -0.87265E-01  0.00000E+00  0.48190E+00  0.00000E+00  0.00000E+00  0.44167E+01  0.00000E+00  0.00000E+00  0.18832E+01  0.12787E+00  0.40605E-01   1413  0.00000E+00      0.000
   15930.0000  0.00000E+00  0.00000E+00 -0.34076E-05  0.00000E+00  0.90434E-05  0.00000E+00  0.00000E+00 -0.87316E-01  0.00000E+00  0.48203E+00  0.00000E+00  0.00000E+00  0.44167E+01  0.00000E+00  0.00000E+00  0.18834E+01  0.12792E+00  0.40605E-01   1414  0.00000E+00      0.000
   15945.0000  0.00000E+00  0.00000E+00 -0.34072E-05  0.00000E+00  0.90296E-05  0.00000E+00  0.00000E+00 -0.87367E-01  0.00000E+00  0.48217E+00  0.00000E+00  0.00000E+00  0.44167E+01  0.00000E+00  0.00000E+00  0.18836E+01  0.12797E+00  0.40605E-01   1415  0.00000E+00      0.000
   15960.0000  0.00000E+00  0.00000E+00 -0.34068E-05  0.00000E+00  0.90334E-05  0.00000E+00  0.00000E+00 -0.87418E-01  0.00000E+00  0.48231E+00  0.00000E+00  0.00000E+00  0.44187E+01  0.00000E+00  0.00000E+00  0.18837E+01  0.12802E+00  0.40605E-01   1416  0.00000E+00      0.000
   15975.0000  0.00000E+00  0.00000E+00 -0.34064E-05  0.00000E+00  0.90540E-05  0.00000E+00  0.00000E+00 -0.87469E-01  0.00000E+00  0.48244E+00  0.00000E+00  0.00000E+00  0.44227E+01  0.00000E+00  0.00000E+00  0.18839E+01  0.12807E+00  0.40605E-01   1417  0.00000E+00      0.000
   15990.0000  0.00000E+00  0.00000E+00 -0.34060E-05  0.00000E+00  0.90368E-05  0.00000E+00  0.00000E+00 -0.87520E-01  0.00000E+00  0.48258E+00  0.00000E+00  0.00000E+00  0.44222E+01  0.00000E+00  0.00000E+00  0.18841E+01  0.12812E+00  0.40605E-01   1418  0.00000E+00      0.000
   16005.0000  0.00000E+00  0.00000E+00 -0.34057E-05  0.00000E+00  0.90205E-05  0.00000E+00  0.00000E+00 -0.87571E-01  0.00000E+00  0.48271E+00  0.00000E+00  0.00000E+00  0.44217E+01  0.00000E+00  0.00000E+00  0.18843E+01  0.12818E+00  0.40605E-01   1419  0.00000E+00      0.000
   16020.0000  0.00000E+00  0.00000E+00 -0.34053E-05  0.00000E+00  0.90170E-05  0.00000E+00  0.00000E+00 -0.87623E-01  0.00000E+00  0.48285E+00  0.00000E+00  0.00000E+00  0.44227E+01  0.00000E+00  0.00000E+00  0.18845E+01  0.12823E+00  0.40605E-01   1420  0.00000E+00      0.000
   16035.0000  0.00000E+00  0.00000E+00 -0.34049E-05  0.00000E+00  0.90219E-05  0.00000E+00  0.00000E+00 -0.87674E-01  0.00000E+00  0.48298E+00  0.00000E+00  0.00000E+00  0.44247E+01  0.00000E+00  0.00000E+00  0.18847E+01  0.12828E+00  0.40605E-01   1421  0.00000E+00      0.000
   16050.0000  0.00000E+00  0.00000E+00 -0.34045E-05  0.00000E+00  0.90179E-05  0.00000E+00  0.00000E+00 -0.87725E-01  0.00000E+00  0.48312E+00  0.00000E+00  0.00000E+00  0.44257E+01  0.00000E+00  0.00000E+00  0.18849E+01  0.12833E+00  0.40605E-01   1422  0.00000E+00      0.000
   16065.0000  0.00000E+00  0.00000E+00 -0.34041E-05  0.00000E+00  0.90139E-05  0.00000E+00  0.00000E+00 -0.87776E-01  0.00000E+00  0.48325E+00  0.00000E+00  0.00000E+00  0.44267E+01  0.00000E+00  0.00000E+00  0.18851E+01  0.12838E+00  0.40605E-01   1423  0.00000E+00      0.000
   16080.0000  0.00000E+00  0.00000E+00 -0.34037E-05  0.00000E+00  0.90013E-05  0.00000E+00  0.00000E+00 -0.87827E-01  0.00000E+00  0.48339E+00  0.00000E+00  0.00000E+00  0.44267E+01  0.00000E+00  0.00000E+00  0.18852E+01  0.12843E+00  0.40605E-01   1424  0.00000E+00      0.000
   16095.0000  0.00000E+00  0.00000E+00 -0.34033E-05  0.00000E+00  0.90053E-05  0.00000E+00  0.00000E+00 -0.87878E-01  0.00000E+00  0.48352E+00  0.00000E+00  0.00000E+00  0.44287E+01  0.00000E+00  0.00000E+00  0.18854E+01  0.12848E+00  0.40605E-01   1425  0.00000E+00      0.000
   16110.0000  0.00000E+00  0.00000E+00 -0.34029E-05  0.00000E+00  0.90050E-05  0.00000E+00  0.00000E+00 -0.87929E-01  0.00000E+00  0.48366E+00  0.00000E+00  0.00000E+00  0.44302E+01  0.00000E+00  0.00000E+00  0.18856E+01  0.12853E+00  0.40605E-01   1426  0.00000E+00      0.000
   16125.0000  0.00000E+00  0.00000E+00 -0.34025E-05  0.00000E+00  0.90047E-05  0.00000E+00  0.00000E+00 -0.87980E-01  0.00000E+00  0.48379E+00  0.00000E+00  0.00000E+00  0.44317E+01  0.00000E+00  0.00000E+00  0.18858E+01  0.12858E+00  0.40605E-01   1427  0.00000E+00      0.000
   16140.0000  0.00000E+00  0.00000E+00 -0.34021E-05  0.00000E+00  0.90099E-05  0.00000E+00  0.00000E+00 -0.88031E-01  0.00000E+00  0.48393E+00  0.00000E+00  0.00000E+00  0.44337E+01  0.00000E+00  0.00000E+00  0.18860E+01  0.12864E+00  0.40605E-01   1428  0.00000E+00      0.000
   16155.0000  0.00000E+00  0.00000E+00 -0.34017E-05  0.00000E+00  0.90159E-05  0.00000E+00  0.00000E+00 -0.88082E-01  0.00000E+00  0.48406E+00  0.00000E+00  0.00000E+00  0.44357E+01  0.00000E+00  0.00000E+00  0.18862E+01  0.12869E+00  0.40605E-01   1429  0.00000E+00      0.000
   16170.0000  0.00000E+00  0.00000E+00 -0.34013E-05  0.00000E+00  0.90053E-05  0.00000E+00  0.00000E+00 -0.88133E-01  0.00000E+00  0.48420E+00  0.00000E+00  0.00000E+00  0.44357E+01  0.00000E+00  0.00000E+00  0.18864E+01  0.12874E+00  0.40605E-01   1430  0.00000E+00      0.000
   16185.0000  0.00000E+00  0.00000E+00 -0.34009E-05  0.00000E+00  0.89953E-05  0.00000E+00  0.00000E+00 -0.88184E-01  0.00000E+00  0.48433E+00  0.00000E+00  0.00000E+00  0.44357E+01  0.00000E+00  0.00000E+00  0.18865E+01  0.12879E+00  0.40605E-01   1431  0.00000E+00      0.000
   16200.0000  0.00000E+00  0.00000E+00 -0.34005E-05  0.00000E+00  0.89939E-05  0.00000E+00  0.00000E+00 -0.88235E-01  0.00000E+00  0.48447E+00  0.00000E+00  0.00000E+00  0.44367E+01  0.00000E+00  0.00000E+00  0.18867E+01  0.12884E+00  0.40605E-01   1432  0.00000E+00      0.000
   16215.0000  0.00000E+00  0.00000E+00 -0.34001E-05  0.00000E+00  0.89924E-05  0.00000E+00  0.00000E+00 -0.88286E-01  0.00000E+00  0.48460E+00  0.00000E+00  0.00000E+00  0.44377E+01  0.00000E+00  0.00000E+00  0.18869E+01  0.12889E+00  0.40605E-01   1433  0.00000E+00      0.000
   16230.0000  0.00000E+00  0.00000E+00 -0.33997E-05  0.00000E+00  0.89784E-05  0.00000E+00  0.00000E+00 -0.88337E-01  0.00000E+00  0.48474E+00  0.00000E+00  0.00000E+00  0.44372E+01  0.00000E+00  0.00000E+00  0.18871E+01  0.12894E+00  0.40605E-01   1434  0.00000E+00      0.000
   16245.0000  0.00000E+00  0.00000E+00 -0.33993E-05  0.00000E+00  0.89641E-05  0.00000E+00  0.00000E+00 -0.88388E-01  0.00000E+00  0.48487E+00  0.00000E+00  0.00000E+00  0.44367E+01  0.00000E+00  0.00000E+00  0.18873E+01  0.12899E+00  0.40605E-01   1435  0.00000E+00      0.000
   16260.0000  0.00000E+00  0.00000E+00 -0.33989E-05  0.00000E+00  0.89627E-05  0.00000E+00  0.00000E+00 -0.88439E-01  0.00000E+00  0.48501E+00  0.00000E+00  0.00000E+00  0.44377E+01  0.00000E+00  0.00000E+00  0.18875E+01  0.12904E+00  0.40605E-01   1436  0.00000E+00      0.000
   16275.0000  0.00000E+00  0.00000E+00 -0.33985E-05  0.00000E+00  0.89787E-05  0.00000E+00  0.00000E+00 -0.88490E-01  0.00000E+00  0.48514E+00  0.00000E+00  0.00000E+00  0.44407E+01  0.00000E+00  0.00000E+00  0.18877E+01  0.12909E+00  0.40605E-01   1437  0.00000E+00      0.000
   16290.0000  0.00000E+00  0.00000E+00 -0.33981E-05  0.00000E+00  0.89733E-05  0.00000E+00  0.00000E+00 -0.88541E-01  0.00000E+00  0.48528E+00  0.00000E+00  0.00000E+00  0.44412E+01  0.00000E+00  0.00000E+00  0.18878E+01  0.12915E+00  0.40605E-01   1438  0.00000E+00      0.000
   16305.0000  0.00000E+00  0.00000E+00 -0.33977E-05  0.00000E+00  0.89676E-05  0.00000E+00  0.00000E+00 -0.88592E-01  0.00000E+00  0.48541E+00  0.00000E+00  0.00000E+00  0.44417E+01  0.00000E+00  0.00000E+00  0.18880E+01  0.12920E+00  0.40605E-01   1439  0.00000E+00      0.000
   16320.0000  0.00000E+00  0.00000E+00 -0.33972E-05  0.00000E+00  0.89833E-05  0.00000E+00  0.00000E+00 -0.88643E-01  0.00000E+00  0.48555E+00  0.00000E+00  0.00000E+00  0.44447E+01  0.00000E+00  0.00000E+00  0.18882E+01  0.12925E+00  0.40605E-01   1440  0.00000E+00      0.000
   16335.0000  0.00000E+00  0.00000E+00 -0.33968E-05  0.00000E+00  0.89896E-05  0.00000E+00  0.00000E+00 -0.88694E-01  0.00000E+00  0.48568E+00  0.00000E+00  0.00000E+00  0.44467E+01  0.00000E+00  0.00000E+00  0.18884E+01  0.12930E+00  0.40605E-01   1441  0.00000E+00      0.000
   16350.0000  0.00000E+00  0.00000E+00 -0.33964E-05  0.00000E+00  0.89790E-05  0.00000E+00  0.00000E+00 -0.88745E-01  0.00000E+00  0.48582E+00  0.00000E+00  0.00000E+00  0.44467E+01  0.00000E+00  0.00000E+00  0.18886E+01  0.12935E+00  0.40605E-01   1442  0.00000E+00      0.000
   16365.0000  0.00000E+00  0.00000E+00 -0.33960E-05  0.00000E+00  0.89681E-05  0.00000E+00  0.00000E+00 -0.88796E-01  0.00000E+00  0.48595E+00  0.00000E+00  0.00000E+00  0.44467E+01  0.00000E+00  0.00000E+00  0.18888E+01  0.12940E+00  0.40605E-01   1443  0.00000E+00      0.000
   16380.0000  0.00000E+00  0.00000E+00 -0.33955E-05  0.00000E+00  0.89753E-05  0.00000E+00  0.00000E+00 -0.88847E-01  0.00000E+00  0.48608E+00  0.00000E+00  0.00000E+00  0.44487E+01  0.00000E+00  0.00000E+00  0.18890E+01  0.12945E+00  0.40605E-01   1444  0.00000E+00      0.000
   16395.0000  0.00000E+00  0.00000E+00 -0.33951E-05  0.00000E+00  0.89744E-05  0.00000E+00  0.00000E+00 -0.88898E-01  0.00000E+00  0.48622E+00  0.00000E+00  0.00000E+00  0.44497E+01  0.00000E+00  0.00000E+00  0.18891E+01  0.12950E+00  0.40605E-01   1445  0.00000E+00      0.000
   16410.0000  0.00000E+00  0.00000E+00 -0.33947E-05  0.00000E+00  0.89613E-05  0.00000E+00  0.00000E+00 -0.88948E-01  0.00000E+00  0.48635E+00  0.00000E+00  0.00000E+00  0.44492E+01  0.00000E+00  0.00000E+00  0.18893E+01  0.12955E+00  0.40605E-01   1446  0.00000E+00      0.000
   16425.0000  0.00000E+00  0.00000E+00 -0.33942E-05  0.00000E+00  0.89484E-05  0.00000E+00  0.00000E+00 -0.88999E-01  0.00000E+00  0.48649E+00  0.00000E+00  0.00000E+00  0.44487E+01  0.00000E+00  0.00000E+00  0.18895E+01  0.12960E+00  0.40605E-01   1447  0.00000E+00      0.000
   16440.0000  0.00000E+00  0.00000E+00 -0.33938E-05  0.00000E+00  0.88551E-05  0.00000E+00  0.00000E+00 -0.89050E-01  0.00000E+00  0.48662E+00  0.00000E+00  0.00000E+00  0.44387E+01  0.00000E+00  0.00000E+00  0.18897E+01  0.12965E+00  0.40605E-01   1448  0.00000E+00      0.000
   16455.0000  0.00000E+00  0.00000E+00 -0.33934E-05  0.00000E+00  0.88051E-05  0.00000E+00  0.00000E+00 -0.89101E-01  0.00000E+00  0.48675E+00  0.00000E+00  0.00000E+00  0.44337E+01  0.00000E+00  0.00000E+00  0.18899E+01  0.12971E+00  0.40605E-01   1449  0.00000E+00      0.000
   16470.0000  0.00000E+00  0.00000E+00 -0.33929E-05  0.00000E+00  0.87384E-05  0.00000E+00  0.00000E+00 -0.89152E-01  0.00000E+00  0.48688E+00  0.00000E+00  0.00000E+00  0.44267E+01  0.00000E+00  0.00000E+00  0.18901E+01  0.12976E+00  0.40605E-01   1450  0.00000E+00      0.000
   16485.0000  0.00000E+00  0.00000E+00 -0.33925E-05  0.00000E+00  0.86723E-05  0.00000E+00  0.00000E+00 -0.89203E-01  0.00000E+00  0.48701E+00  0.00000E+00  0.00000E+00  0.44197E+01  0.00000E+00  0.00000E+00  0.18902E+01  0.12981E+00  0.40605E-01   1451  0.00000E+00      0.000
   16500.0000  0.00000E+00  0.00000E+00 -0.33921E-05  0.00000E+00  0.86068E-05  0.00000E+00  0.00000E+00 -0.89254E-01  0.00000E+00  0.48714E+00  0.00000E+00  0.00000E+00  0.44127E+01  0.00000E+00  0.00000E+00  0.18904E+01  0.12986E+00  0.40605E-01   1452  0.00000E+00      0.000
   16515.0000  0.00000E+00  0.00000E+00 -0.33916E-05  0.00000E+00  0.85416E-05  0.00000E+00  0.00000E+00 -0.89305E-01  0.00000E+00  0.48727E+00  0.00000E+00  0.00000E+00  0.44057E+01  0.00000E+00  0.00000E+00  0.18906E+01  0.12991E+00  0.40605E-01   1453  0.00000E+00      0.000
   16530.0000  0.00000E+00  0.00000E+00 -0.33912E-05  0.00000E+00  0.85149E-05  0.00000E+00  0.00000E+00 -0.89356E-01  0.00000E+00  0.48740E+00  0.00000E+00  0.00000E+00  0.44032E+01  0.00000E+00  0.00000E+00  0.18908E+01  0.12996E+00  0.40605E-01   1454  0.00000E+00      0.000
   16545.0000  0.00000E+00  0.00000E+00 -0.33907E-05  0.00000E+00  0.84881E-05  0.00000E+00  0.00000E+00 -0.89406E-01  0.00000E+00  0.48753E+00  0.00000E+00  0.00000E+00  0.44007E+01  0.00000E+00  0.00000E+00  0.18910E+01  0.13001E+00  0.40605E-01   1455  0.00000E+00      0.000
   16560.0000  0.00000E+00  0.00000E+00 -0.33903E-05  0.00000E+00  0.84483E-05  0.00000E+00  0.00000E+00 -0.89457E-01  0.00000E+00  0.48765E+00  0.00000E+00  0.00000E+00  0.43967E+01  0.00000E+00  0.00000E+00  0.18911E+01  0.13006E+00  0.40605E-01   1456  0.00000E+00      0.000
   16575.0000  0.00000E+00  0.00000E+00 -0.33904E-05  0.00000E+00  0.84082E-05  0.00000E+00  0.00000E+00 -0.89508E-01  0.00000E+00  0.48778E+00  0.00000E+00  0.00000E+00  0.43927E+01  0.00000E+00  0.00000E+00  0.18913E+01  0.13011E+00  0.40605E-01   1457  0.00000E+00      0.000
   16590.0000  0.00000E+00  0.00000E+00 -0.33663E-05  0.00000E+00  0.83853E-05  0.00000E+00  0.00000E+00 -0.89559E-01  0.00000E+00  0.48790E+00  0.00000E+00  0.00000E+00  0.43907E+01  0.00000E+00  0.00000E+00  0.18915E+01  0.13016E+00  0.40605E-01   1458  0.00000E+00      0.000
   16605.0000  0.00000E+00  0.00000E+00 -0.33852E-05  0.00000E+00  0.83622E-05  0.00000E+00  0.00000E+00 -0.89609E-01  0.00000E+00  0.48803E+00  0.00000E+00  0.00000E+00  0.43887E+01  0.00000E+00  0.00000E+00  0.18917E+01  0.13021E+00  0.40605E-01   1459  0.00000E+00      0.000
   16620.0000  0.00000E+00  0.00000E+00 -0.33660E-05  0.00000E+00  0.83295E-05  0.00000E+00  0.00000E+00 -0.89660E-01  0.00000E+00  0.48816E+00  0.00000E+00  0.00000E+00  0.43857E+01  0.00000E+00  0.00000E+00  0.18918E+01  0.13026E+00  0.40605E-01   1460  0.00000E+00      0.000
   16635.0000  0.00000E+00  0.00000E+00 -0.33826E-05  0.00000E+00  0.83218E-05  0.00000E+00  0.00000E+00 -0.89711E-01  0.00000E+00  0.48828E+00  0.00000E+00  0.00000E+00  0.43857E+01  0.00000E+00  0.00000E+00  0.18920E+01  0.13032E+00  0.40605E-01   1461  0.00000E+00      0.000
   16650.0000  0.00000E+00  0.00000E+00 -0.33639E-05  0.00000E+00  0.83021E-05  0.00000E+00  0.00000E+00 -0.89761E-01  0.00000E+00  0.48840E+00  0.00000E+00  0.00000E+00  0.43842E+01  0.00000E+00  0.00000E+00  0.18922E+01  0.13037E+00  0.40605E-01   1462  0.00000E+00      0.000
   16665.0000  0.00000E+00  0.00000E+00 -0.33825E-05  0.00000E+00  0.82798E-05  0.00000E+00  0.00000E+00 -0.89812E-01  0.00000E+00  0.48853E+00  0.00000E+00  0.00000E+00  0.43827E+01  0.00000E+00  0.00000E+00  0.18924E+01  0.13042E+00  0.40605E-01   1463  0.00000E+00      0.000
   16680.0000  0.00000E+00  0.00000E+00 -0.33634E-05  0.00000E+00  0.82486E-05  0.00000E+00  0.00000E+00 -0.89862E-01  0.00000E+00  0.48865E+00  0.00000E+00  0.00000E+00  0.43787E+01  0.00000E+00  0.00000E+00  0.18925E+01  0.13047E+00  0.40605E-01   1464  0.00000E+00      0.000
   16695.0000  0.00000E+00  0.00000E+00 -0.33812E-05  0.00000E+00  0.82580E-05  0.00000E+00  0.00000E+00 -0.89913E-01  0.00000E+00  0.48878E+00  0.00000E+00  0.00000E+00  0.43817E+01  0.00000E+00  0.00000E+00  0.18927E+01  0.13052E+00  0.40605E-01   1465  0.00000E+00      0.000
   16710.0000  0.00000E+00  0.00000E+00 -0.33621E-05  0.00000E+00  0.82394E-05  0.00000E+00  0.00000E+00 -0.89963E-01  0.00000E+00  0.48890E+00  0.00000E+00  0.00000E+00  0.43807E+01  0.00000E+00  0.00000E+00  0.18929E+01  0.13057E+00  0.40605E-01   1466  0.00000E+00      0.000
   16725.0000  0.00000E+00  0.00000E+00 -0.33807E-05  0.00000E+00  0.82205E-05  0.00000E+00  0.00000E+00 -0.90014E-01  0.00000E+00  0.48902E+00  0.00000E+00  0.00000E+00  0.43797E+01  0.00000E+00  0.00000E+00  0.18931E+01  0.13062E+00  0.40605E-01   1467  0.00000E+00      0.000
   16740.0000  0.00000E+00  0.00000E+00 -0.33613E-05  0.00000E+00  0.82025E-05  0.00000E+00  0.00000E+00 -0.90065E-01  0.00000E+00  0.48915E+00  0.00000E+00  0.00000E+00  0.43787E+01  0.00000E+00  0.00000E+00  0.18932E+01  0.13067E+00  0.40605E-01   1468  0.00000E+00      0.000
   16755.0000  0.00000E+00  0.00000E+00 -0.33797E-05  0.00000E+00  0.81851E-05  0.00000E+00  0.00000E+00 -0.90115E-01  0.00000E+00  0.48927E+00  0.00000E+00  0.00000E+00  0.43777E+01  0.00000E+00  0.00000E+00  0.18934E+01  0.13072E+00  0.40605E-01   1469  0.00000E+00      0.000
