

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

 41445.00000  0.609913E-01  0.000000E+00 -0.404708E-02  0.000000E+00  0.596590E+00    -60.663      0.000      4.647    2759
 41460.00000  0.610167E-01  0.000000E+00 -0.402173E-02  0.000000E+00  0.596630E+00    -64.726      0.000      4.644    2760
 41475.00000  0.610462E-01  0.000000E+00 -0.399218E-02  0.000000E+00  0.596669E+00    -70.174      0.000      4.642    2761
 41490.00000  0.610666E-01  0.000000E+00 -0.397178E-02  0.000000E+00  0.596708E+00    -73.542      0.000      4.641    2762
 41505.00000  0.610891E-01  0.000000E+00 -0.394928E-02  0.000000E+00  0.596748E+00    -77.914      0.000      4.641    2763
 41520.00000  0.611074E-01  0.000000E+00 -0.393098E-02  0.000000E+00  0.596787E+00    -81.767      0.000      4.636    2764
 41535.00000  0.611241E-01  0.000000E+00 -0.391433E-02  0.000000E+00  0.596825E+00    -85.921      0.000      4.636    2765
 41550.00000  0.611418E-01  0.000000E+00 -0.389663E-02  0.000000E+00  0.596864E+00    -90.273      0.000      4.634    2766
 41565.00000  0.611586E-01  0.000000E+00 -0.387983E-02  0.000000E+00  0.596903E+00    -94.359      0.000      4.632    2767
 41580.00000  0.611724E-01  0.000000E+00 -0.386602E-02  0.000000E+00  0.596941E+00    -97.692      0.000      4.629    2768
 41595.00000  0.611847E-01  0.000000E+00 -0.385367E-02  0.000000E+00  0.596979E+00   -100.905      0.000      4.629    2769
 41610.00000  0.611885E-01  0.000000E+00 -0.384992E-02  0.000000E+00  0.597018E+00   -101.728      0.000      4.628    2770
 41625.00000  0.611927E-01  0.000000E+00 -0.384571E-02  0.000000E+00  0.597056E+00   -103.193      0.000      4.627    2771
 41640.00000  0.611974E-01  0.000000E+00 -0.384103E-02  0.000000E+00  0.597093E+00   -104.464      0.000      4.622    2772
 41655.00000  0.612015E-01  0.000000E+00 -0.383692E-02  0.000000E+00  0.597131E+00   -105.666      0.000      4.619    2773
 41670.00000  0.612057E-01  0.000000E+00 -0.383267E-02  0.000000E+00  0.597168E+00   -106.929      0.000      4.618    2774
 41685.00000  0.612100E-01  0.000000E+00 -0.382844E-02  0.000000E+00  0.597206E+00   -108.189      0.000      4.617    2775
 41700.00000  0.612144E-01  0.000000E+00 -0.382403E-02  0.000000E+00  0.597243E+00   -109.541      0.000      4.614    2776
 41715.00000  0.612190E-01  0.000000E+00 -0.381940E-02  0.000000E+00  0.597280E+00   -110.980      0.000      4.611    2777
 41730.00000  0.612240E-01  0.000000E+00 -0.381445E-02  0.000000E+00  0.597317E+00   -112.556      0.000      4.609    2778
 41745.00000  0.612293E-01  0.000000E+00 -0.380908E-02  0.000000E+00  0.597353E+00   -114.305      0.000      4.608    2779
 41760.00000  0.612355E-01  0.000000E+00 -0.380287E-02  0.000000E+00  0.597390E+00   -116.401      0.000      4.606    2780
 41775.00000  0.612417E-01  0.000000E+00 -0.379672E-02  0.000000E+00  0.597426E+00   -118.475      0.000      4.602    2781
 41790.00000  0.612478E-01  0.000000E+00 -0.379064E-02  0.000000E+00  0.597462E+00   -120.612      0.000      4.602    2782
 41805.00000  0.612537E-01  0.000000E+00 -0.378467E-02  0.000000E+00  0.597498E+00   -122.743      0.000      4.602    2783
 41820.00000  0.612598E-01  0.000000E+00 -0.377858E-02  0.000000E+00  0.597534E+00   -124.987      0.000      4.598    2784
 41835.00000  0.612658E-01  0.000000E+00 -0.377258E-02  0.000000E+00  0.597570E+00   -127.226      0.000      4.597    2785
 41850.00000  0.612715E-01  0.000000E+00 -0.376687E-02  0.000000E+00  0.597606E+00   -129.406      0.000      4.596    2786
 41865.00000  0.612774E-01  0.000000E+00 -0.376097E-02  0.000000E+00  0.597641E+00   -131.733      0.000      4.595    2787
 41880.00000  0.612822E-01  0.000000E+00 -0.375617E-02  0.000000E+00  0.597677E+00   -133.564      0.000      4.593    2788
 41895.00000  0.612864E-01  0.000000E+00 -0.375200E-02  0.000000E+00  0.597712E+00   -135.243      0.000      4.591    2789
 41910.00000  0.612910E-01  0.000000E+00 -0.374735E-02  0.000000E+00  0.597747E+00   -137.165      0.000      4.589    2790
 41925.00000  0.612959E-01  0.000000E+00 -0.374246E-02  0.000000E+00  0.597782E+00   -139.180      0.000      4.587    2791
 41940.00000  0.613002E-01  0.000000E+00 -0.373819E-02  0.000000E+00  0.597817E+00   -140.929      0.000      4.585    2792
 41955.00000  0.613053E-01  0.000000E+00 -0.373313E-02  0.000000E+00  0.597852E+00   -143.176      0.000      4.580    2793
 41970.00000  0.613104E-01  0.000000E+00 -0.372799E-02  0.000000E+00  0.597886E+00   -145.391      0.000      4.579    2794
 41985.00000  0.613155E-01  0.000000E+00 -0.372287E-02  0.000000E+00  0.597920E+00   -147.696      0.000      4.578    2795
 42000.00000  0.613213E-01  0.000000E+00 -0.371707E-02  0.000000E+00  0.597954E+00   -150.411      0.000      4.573    2796
 42015.00000  0.613266E-01  0.000000E+00 -0.371179E-02  0.000000E+00  0.597988E+00   -152.824      0.000      4.573    2797
 42030.00000  0.613311E-01  0.000000E+00 -0.370727E-02  0.000000E+00  0.598022E+00   -154.953      0.000      4.569    2798
 42045.00000  0.613368E-01  0.000000E+00 -0.370162E-02  0.000000E+00  0.598055E+00   -157.820      0.000      4.565    2799
 42060.00000  0.613411E-01  0.000000E+00 -0.369733E-02  0.000000E+00  0.598089E+00   -159.757      0.000      4.563    2800
 42075.00000  0.613465E-01  0.000000E+00 -0.369190E-02  0.000000E+00  0.598122E+00   -162.691      0.000      4.561    2801
 42090.00000  0.613506E-01  0.000000E+00 -0.368776E-02  0.000000E+00  0.598155E+00   -164.587      0.000      4.559    2802
 42105.00000  0.613562E-01  0.000000E+00 -0.368222E-02  0.000000E+00  0.598187E+00   -167.720      0.000      4.557    2803
 42120.00000  0.613606E-01  0.000000E+00 -0.367775E-02  0.000000E+00  0.598220E+00   -169.874      0.000      4.551    2804
 42135.00000  0.613647E-01  0.000000E+00 -0.367367E-02  0.000000E+00  0.598252E+00   -172.134      0.000      4.548    2805
 42150.00000  0.613697E-01  0.000000E+00 -0.366866E-02  0.000000E+00  0.598284E+00   -174.941      0.000      4.544    2806
 42165.00000  0.613752E-01  0.000000E+00 -0.366319E-02  0.000000E+00  0.598315E+00   -178.033      0.000      4.541    2807
 42180.00000  0.613793E-01  0.000000E+00 -0.365915E-02  0.000000E+00  0.598346E+00   -180.176      0.000      4.535    2808
 42195.00000  0.613837E-01  0.000000E+00 -0.365467E-02  0.000000E+00  0.598377E+00   -182.900      0.000      4.530    2809
 42210.00000  0.613883E-01  0.000000E+00 -0.365012E-02  0.000000E+00  0.598408E+00   -185.507      0.000      4.528    2810
 42225.00000  0.613930E-01  0.000000E+00 -0.364544E-02  0.000000E+00  0.598438E+00   -188.349      0.000      4.526    2811
 42240.00000  0.613954E-01  0.000000E+00 -0.364298E-02  0.000000E+00  0.598468E+00   -189.496      0.000      4.520    2812
 42255.00000  0.613980E-01  0.000000E+00 -0.364043E-02  0.000000E+00  0.598498E+00   -191.086      0.000      4.515    2813
 42270.00000  0.614009E-01  0.000000E+00 -0.363749E-02  0.000000E+00  0.598527E+00   -192.732      0.000      4.509    2814
 42285.00000  0.614037E-01  0.000000E+00 -0.363475E-02  0.000000E+00  0.598556E+00   -194.277      0.000      4.504    2815
 42300.00000  0.614099E-01  0.000000E+00 -0.362848E-02  0.000000E+00  0.598584E+00   -198.677      0.000      4.488    2816
 42315.00000  0.614167E-01  0.000000E+00 -0.362170E-02  0.000000E+00  0.598611E+00   -203.045      0.000      4.476    2817
 42330.00000  0.614255E-01  0.000000E+00 -0.361292E-02  0.000000E+00  0.598637E+00   -209.570      0.000      4.470    2818
 42345.00000  0.614398E-01  0.000000E+00 -0.359863E-02  0.000000E+00  0.598663E+00   -220.991      0.000      4.465    2819
 42360.00000  0.614524E-01  0.000000E+00 -0.358598E-02  0.000000E+00  0.598688E+00   -230.890      0.000      4.450    2820
 42375.00000  0.614698E-01  0.000000E+00 -0.356858E-02  0.000000E+00  0.598712E+00   -247.354      0.000      4.435    2821
 42390.00000  0.614899E-01  0.000000E+00 -0.354848E-02  0.000000E+00  0.598735E+00   -267.161      0.000      4.428    2822
 42405.00000  0.615121E-01  0.000000E+00 -0.352628E-02  0.000000E+00  0.598758E+00   -292.180      0.000      4.422    2823
 42420.00000  0.615397E-01  0.000000E+00 -0.349868E-02  0.000000E+00  0.598780E+00   -328.295      0.000      4.405    2824
 42435.00000  0.615687E-01  0.000000E+00 -0.346973E-02  0.000000E+00  0.598800E+00   -371.765      0.000      4.388    2825
 42450.00000  0.616006E-01  0.000000E+00 -0.343778E-02  0.000000E+00  0.598820E+00   -430.359      0.000      4.380    2826
 42465.00000  0.616279E-01  0.000000E+00 -0.341048E-02  0.000000E+00  0.598840E+00   -487.584      0.000      4.373    2827
 42480.00000  0.616648E-01  0.000000E+00 -0.337358E-02  0.000000E+00  0.598859E+00   -590.179      0.000      4.365    2828
 42495.00000  0.617064E-01  0.000000E+00 -0.333203E-02  0.000000E+00  0.598877E+00   -735.189      0.000      4.352    2829
 42510.00000  0.617638E-01  0.000000E+00 -0.328024E-02  0.000000E+00  0.598895E+00  -1000.000      0.000      4.347    2830
 42525.00000  0.618276E-01  0.000000E+00 -0.327546E-02  0.000000E+00  0.598912E+00  -1000.000      0.000      4.343    2831
 42540.00000  0.619012E-01  0.000000E+00 -0.327256E-02  0.000000E+00  0.598930E+00  -1000.000      0.000      4.337    2832
 42555.00000  0.619788E-01  0.000000E+00 -0.326967E-02  0.000000E+00  0.598947E+00  -1000.000      0.000      4.331    2833
 42570.00000  0.620442E-01  0.000000E+00 -0.326680E-02  0.000000E+00  0.598963E+00  -1000.000      0.000      4.329    2834
 42585.00000  0.621171E-01  0.000000E+00 -0.326395E-02  0.000000E+00  0.598980E+00  -1000.000      0.000      4.327    2835
 42600.00000  0.622177E-01  0.000000E+00 -0.326110E-02  0.000000E+00  0.598997E+00  -1000.000      0.000      4.323    2836
 42615.00000  0.623175E-01  0.000000E+00 -0.325828E-02  0.000000E+00  0.599013E+00  -1000.000      0.000      4.322    2837
 42630.00000  0.624073E-01  0.000000E+00 -0.325547E-02  0.000000E+00  0.599030E+00  -1000.000      0.000      4.320    2838
 42645.00000  0.625012E-01  0.000000E+00 -0.325268E-02  0.000000E+00  0.599046E+00  -1000.000      0.000      4.318    2839
 42660.00000  0.625968E-01  0.000000E+00 -0.324990E-02  0.000000E+00  0.599062E+00  -1000.000      0.000      4.317    2840
 42675.00000  0.626826E-01  0.000000E+00 -0.324713E-02  0.000000E+00  0.599080E+00  -1000.000      0.000      4.326    2841
 42690.00000  0.627619E-01  0.000000E+00 -0.324439E-02  0.000000E+00  0.599097E+00  -1000.000      0.000      4.330    2842
 42705.00000  0.628360E-01  0.000000E+00 -0.324165E-02  0.000000E+00  0.599115E+00  -1000.000      0.000      4.334    2843
 42720.00000  0.629332E-01  0.000000E+00 -0.323893E-02  0.000000E+00  0.599134E+00  -1000.000      0.000      4.343    2844
 42735.00000  0.630007E-01  0.000000E+00 -0.323623E-02  0.000000E+00  0.599153E+00  -1000.000      0.000      4.350    2845
 42750.00000  0.630490E-01  0.000000E+00 -0.323354E-02  0.000000E+00  0.599172E+00  -1000.000      0.000      4.354    2846
 42765.00000  0.630999E-01  0.000000E+00 -0.323087E-02  0.000000E+00  0.599192E+00  -1000.000      0.000      4.359    2847
 42780.00000  0.631576E-01  0.000000E+00 -0.322821E-02  0.000000E+00  0.599213E+00  -1000.000      0.000      4.364    2848
 42795.00000  0.632238E-01  0.000000E+00 -0.322556E-02  0.000000E+00  0.599233E+00  -1000.000      0.000      4.368    2849
 42810.00000  0.633031E-01  0.000000E+00 -0.322293E-02  0.000000E+00  0.599254E+00  -1000.000      0.000      4.372    2850
 42825.00000  0.633685E-01  0.000000E+00 -0.322032E-02  0.000000E+00  0.599275E+00  -1000.000      0.000      4.377    2851
 42840.00000  0.634362E-01  0.000000E+00 -0.321772E-02  0.000000E+00  0.599297E+00  -1000.000      0.000      4.383    2852
 42855.00000  0.634789E-01  0.000000E+00 -0.321513E-02  0.000000E+00  0.599319E+00  -1000.000      0.000      4.385    2853
 42870.00000  0.635119E-01  0.000000E+00 -0.321255E-02  0.000000E+00  0.599341E+00  -1000.000      0.000      4.386    2854
 42885.00000  0.635457E-01  0.000000E+00 -0.320999E-02  0.000000E+00  0.599363E+00  -1000.000      0.000      4.388    2855
 42900.00000  0.636010E-01  0.000000E+00 -0.320745E-02  0.000000E+00  0.599386E+00  -1000.000      0.000      4.397    2856
 42915.00000  0.636538E-01  0.000000E+00 -0.320492E-02  0.000000E+00  0.599410E+00  -1000.000      0.000      4.402    2857
 42930.00000  0.636990E-01  0.000000E+00 -0.320240E-02  0.000000E+00  0.599433E+00  -1000.000      0.000      4.405    2858
 42945.00000  0.637414E-01  0.000000E+00 -0.319990E-02  0.000000E+00  0.599457E+00  -1000.000      0.000      4.409    2859
 42960.00000  0.637789E-01  0.000000E+00 -0.319741E-02  0.000000E+00  0.599481E+00  -1000.000      0.000      4.414    2860
 42975.00000  0.638112E-01  0.000000E+00 -0.319493E-02  0.000000E+00  0.599505E+00  -1000.000      0.000      4.419    2861
 42990.00000  0.638369E-01  0.000000E+00 -0.319247E-02  0.000000E+00  0.599530E+00  -1000.000      0.000      4.421    2862
 43005.00000  0.638625E-01  0.000000E+00 -0.319002E-02  0.000000E+00  0.599555E+00  -1000.000      0.000      4.423    2863
 43020.00000  0.638837E-01  0.000000E+00 -0.318758E-02  0.000000E+00  0.599580E+00  -1000.000      0.000      4.429    2864
 43035.00000  0.639048E-01  0.000000E+00 -0.318516E-02  0.000000E+00  0.599605E+00  -1000.000      0.000      4.433    2865
 43050.00000  0.639237E-01  0.000000E+00 -0.318275E-02  0.000000E+00  0.599631E+00  -1000.000      0.000      4.436    2866
 43065.00000  0.639302E-01  0.000000E+00 -0.318035E-02  0.000000E+00  0.599657E+00  -1000.000      0.000      4.440    2867
 43080.00000  0.639368E-01  0.000000E+00 -0.317797E-02  0.000000E+00  0.599683E+00  -1000.000      0.000      4.444    2868
 43095.00000  0.639434E-01  0.000000E+00 -0.317559E-02  0.000000E+00  0.599710E+00  -1000.000      0.000      4.448    2869
 43110.00000  0.639500E-01  0.000000E+00 -0.317324E-02  0.000000E+00  0.599736E+00  -1000.000      0.000      4.450    2870
 43125.00000  0.639563E-01  0.000000E+00 -0.317089E-02  0.000000E+00  0.599763E+00  -1000.000      0.000      4.453    2871
 43140.00000  0.639628E-01  0.000000E+00 -0.316856E-02  0.000000E+00  0.599790E+00  -1000.000      0.000      4.456    2872
 43155.00000  0.639695E-01  0.000000E+00 -0.316624E-02  0.000000E+00  0.599817E+00  -1000.000      0.000      4.460    2873
 43170.00000  0.639759E-01  0.000000E+00 -0.316393E-02  0.000000E+00  0.599845E+00  -1000.000      0.000      4.463    2874
 43185.00000  0.639820E-01  0.000000E+00 -0.316164E-02  0.000000E+00  0.599872E+00  -1000.000      0.000      4.466    2875
 43200.00000  0.639898E-01  0.000000E+00 -0.315936E-02  0.000000E+00  0.599900E+00  -1000.000      0.000      4.471    2876
 43215.00000  0.639975E-01  0.000000E+00 -0.315709E-02  0.000000E+00  0.599929E+00  -1000.000      0.000      4.474    2877
 43230.00000  0.640051E-01  0.000000E+00 -0.315483E-02  0.000000E+00  0.599957E+00  -1000.000      0.000      4.476    2878
 43245.00000  0.640126E-01  0.000000E+00 -0.315259E-02  0.000000E+00  0.599985E+00  -1000.000      0.000      4.479    2879
 43260.00000  0.640200E-01  0.000000E+00 -0.315035E-02  0.000000E+00  0.600014E+00  -1000.000      0.000      4.484    2880
 43275.00000  0.640273E-01  0.000000E+00 -0.314813E-02  0.000000E+00  0.600043E+00  -1000.000      0.000      4.489    2881
 43290.00000  0.640347E-01  0.000000E+00 -0.314592E-02  0.000000E+00  0.600073E+00  -1000.000      0.000      4.490    2882
 43305.00000  0.640420E-01  0.000000E+00 -0.314373E-02  0.000000E+00  0.600102E+00  -1000.000      0.000      4.492    2883
 43320.00000  0.640479E-01  0.000000E+00 -0.314154E-02  0.000000E+00  0.600131E+00  -1000.000      0.000      4.493    2884
 43335.00000  0.640540E-01  0.000000E+00 -0.313937E-02  0.000000E+00  0.600161E+00  -1000.000      0.000      4.497    2885
 43350.00000  0.640602E-01  0.000000E+00 -0.313721E-02  0.000000E+00  0.600190E+00  -1000.000      0.000      4.497    2886
 43365.00000  0.640668E-01  0.000000E+00 -0.313506E-02  0.000000E+00  0.600220E+00  -1000.000      0.000      4.497    2887
 43380.00000  0.640725E-01  0.000000E+00 -0.313292E-02  0.000000E+00  0.600250E+00  -1000.000      0.000      4.500    2888
 43395.00000  0.640781E-01  0.000000E+00 -0.313080E-02  0.000000E+00  0.600279E+00  -1000.000      0.000      4.498    2889
 43410.00000  0.640835E-01  0.000000E+00 -0.312868E-02  0.000000E+00  0.600309E+00  -1000.000      0.000      4.497    2890
 43425.00000  0.640889E-01  0.000000E+00 -0.312658E-02  0.000000E+00  0.600338E+00  -1000.000      0.000      4.497    2891
 43440.00000  0.640948E-01  0.000000E+00 -0.312449E-02  0.000000E+00  0.600367E+00  -1000.000      0.000      4.496    2892
 43455.00000  0.641001E-01  0.000000E+00 -0.312241E-02  0.000000E+00  0.600397E+00  -1000.000      0.000      4.494    2893
 43470.00000  0.641055E-01  0.000000E+00 -0.312034E-02  0.000000E+00  0.600425E+00  -1000.000      0.000      4.492    2894
 43485.00000  0.641112E-01  0.000000E+00 -0.311828E-02  0.000000E+00  0.600454E+00  -1000.000      0.000      4.490    2895
 43500.00000  0.641162E-01  0.000000E+00 -0.311624E-02  0.000000E+00  0.600483E+00  -1000.000      0.000      4.486    2896
 43515.00000  0.641218E-01  0.000000E+00 -0.311420E-02  0.000000E+00  0.600510E+00  -1000.000      0.000      4.479    2897
 43530.00000  0.641271E-01  0.000000E+00 -0.311218E-02  0.000000E+00  0.600538E+00  -1000.000      0.000      4.476    2898
 43545.00000  0.641319E-01  0.000000E+00 -0.311017E-02  0.000000E+00  0.600565E+00  -1000.000      0.000      4.473    2899
 43560.00000  0.641369E-01  0.000000E+00 -0.310816E-02  0.000000E+00  0.600592E+00  -1000.000      0.000      4.465    2900
 43575.00000  0.641421E-01  0.000000E+00 -0.310617E-02  0.000000E+00  0.600618E+00  -1000.000      0.000      4.458    2901
 43590.00000  0.641470E-01  0.000000E+00 -0.310419E-02  0.000000E+00  0.600644E+00  -1000.000      0.000      4.452    2902
 43605.00000  0.641521E-01  0.000000E+00 -0.310222E-02  0.000000E+00  0.600670E+00  -1000.000      0.000      4.447    2903
